"","uid","site_id","date_col","visit_no","state","analyte","result","source"
"940",2010490,"NLA17_AL-10008","13-Jul-17",1,"AL","ntl",0.763,"NLA 2017"
"941",2010490,"NLA17_AL-10008","13-Jul-17",1,"AL","ptl",52.0075,"NLA 2017"
"942",2010490,"NLA17_AL-10008","13-Jul-17",1,"AL","turb",3.74,"NLA 2017"
"943",2010491,"NLA17_ND-10095","14-Jul-17",1,"ND","ntl",2.6,"NLA 2017"
"944",2010491,"NLA17_ND-10095","14-Jul-17",1,"ND","turb",5.39,"NLA 2017"
"945",2010491,"NLA17_ND-10095","14-Jul-17",1,"ND","ptl",221.83875,"NLA 2017"
"946",2010492,"NLA17_ND-10003","13-Jul-17",1,"ND","ntl",3.15,"NLA 2017"
"947",2010492,"NLA17_ND-10003","13-Jul-17",1,"ND","turb",22.7,"NLA 2017"
"948",2010492,"NLA17_ND-10003","13-Jul-17",1,"ND","ptl",197.45,"NLA 2017"
"949",2010493,"NLA17_ND-10010","14-Jul-17",1,"ND","ntl",3.275,"NLA 2017"
"950",2010493,"NLA17_ND-10010","14-Jul-17",1,"ND","ptl",347.93625,"NLA 2017"
"951",2010493,"NLA17_ND-10010","14-Jul-17",1,"ND","turb",21.21,"NLA 2017"
"952",2010494,"NLA17_IN-10008","14-Jul-17",1,"IN","ptl",56.1925,"NLA 2017"
"953",2010494,"NLA17_IN-10008","14-Jul-17",1,"IN","ntl",1.694,"NLA 2017"
"954",2010494,"NLA17_IN-10008","14-Jul-17",1,"IN","turb",13.46,"NLA 2017"
"955",2010495,"NLA17_NM-10024","14-Jul-17",1,"NM","ptl",13.85625,"NLA 2017"
"956",2010495,"NLA17_NM-10024","14-Jul-17",1,"NM","ntl",0.233,"NLA 2017"
"957",2010495,"NLA17_NM-10024","14-Jul-17",1,"NM","turb",1.43,"NLA 2017"
"958",2010496,"NLA17_CO-10051","13-Jul-17",1,"CO","ptl",8.9075,"NLA 2017"
"959",2010496,"NLA17_CO-10051","13-Jul-17",1,"CO","ntl",0.096,"NLA 2017"
"960",2010496,"NLA17_CO-10051","13-Jul-17",1,"CO","turb",0.87,"NLA 2017"
"961",2010497,"NLA17_CO-10009","16-Jul-17",1,"CO","ntl",0.363,"NLA 2017"
"962",2010497,"NLA17_CO-10009","16-Jul-17",1,"CO","turb",1.21,"NLA 2017"
"963",2010497,"NLA17_CO-10009","16-Jul-17",1,"CO","ptl",24.92625,"NLA 2017"
"964",2010498,"NLA17_CO-10053","16-Jul-17",1,"CO","turb",5.53,"NLA 2017"
"965",2010498,"NLA17_CO-10053","16-Jul-17",1,"CO","ntl",0.415,"NLA 2017"
"966",2010498,"NLA17_CO-10053","16-Jul-17",1,"CO","ptl",38.655,"NLA 2017"
"967",2010499,"NLA17_TX-10004","16-Jul-17",1,"TX","ptl",23.31875,"NLA 2017"
"968",2010499,"NLA17_TX-10004","16-Jul-17",1,"TX","ntl",0.494,"NLA 2017"
"969",2010499,"NLA17_TX-10004","16-Jul-17",1,"TX","turb",3.69,"NLA 2017"
"970",2010500,"NLA17_UT-10056","13-Jul-17",1,"UT","turb",2.5,"NLA 2017"
"971",2010500,"NLA17_UT-10056","13-Jul-17",1,"UT","ntl",0.204,"NLA 2017"
"972",2010500,"NLA17_UT-10056","13-Jul-17",1,"UT","ptl",7.235,"NLA 2017"
"973",2010501,"NLA17_VT-10016","17-Jul-17",1,"VT","ntl",0.186,"NLA 2017"
"974",2010501,"NLA17_VT-10016","17-Jul-17",1,"VT","ptl",8.13375,"NLA 2017"
"975",2010501,"NLA17_VT-10016","17-Jul-17",1,"VT","turb",0.7,"NLA 2017"
"976",2010502,"NLA17_OK-10066","17-Jul-17",1,"OK","turb",73.9,"NLA 2017"
"977",2010502,"NLA17_OK-10066","17-Jul-17",1,"OK","ptl",132.68875,"NLA 2017"
"978",2010502,"NLA17_OK-10066","17-Jul-17",1,"OK","ntl",0.833,"NLA 2017"
"979",2010503,"NLA17_OK-10008","17-Jul-17",1,"OK","turb",0.62,"NLA 2017"
"980",2010503,"NLA17_OK-10008","17-Jul-17",1,"OK","ntl",0.513,"NLA 2017"
"981",2010503,"NLA17_OK-10008","17-Jul-17",1,"OK","ptl",36.75875,"NLA 2017"
"982",2010504,"NLA17_CO-10037","17-Jul-17",1,"CO","turb",71.06,"NLA 2017"
"983",2010504,"NLA17_CO-10037","17-Jul-17",1,"CO","ntl",3.369,"NLA 2017"
"984",2010504,"NLA17_CO-10037","17-Jul-17",1,"CO","ptl",406.815,"NLA 2017"
"985",2010505,"NLA17_LA-10001","18-Jul-17",1,"LA","ntl",1.293,"NLA 2017"
"986",2010505,"NLA17_LA-10001","18-Jul-17",1,"LA","turb",7.38,"NLA 2017"
"987",2010505,"NLA17_LA-10001","18-Jul-17",1,"LA","ptl",119.11375,"NLA 2017"
"988",2010506,"NLA17_OR-10012","18-Jul-17",1,"OR","ptl",22.5675,"NLA 2017"
"989",2010506,"NLA17_OR-10012","18-Jul-17",1,"OR","ntl",0.168,"NLA 2017"
"990",2010506,"NLA17_OR-10012","18-Jul-17",1,"OR","turb",1.58,"NLA 2017"
"991",2010507,"NLA17_WI-10016","18-Jul-17",1,"WI","turb",1.2,"NLA 2017"
"992",2010507,"NLA17_WI-10016","18-Jul-17",1,"WI","ntl",0.309,"NLA 2017"
"993",2010507,"NLA17_WI-10016","18-Jul-17",1,"WI","ptl",18.2,"NLA 2017"
"994",2010508,"NLA17_ND-10014","18-Jul-17",1,"ND","turb",1.87,"NLA 2017"
"995",2010508,"NLA17_ND-10014","18-Jul-17",1,"ND","ptl",42.78875,"NLA 2017"
"996",2010508,"NLA17_ND-10014","18-Jul-17",1,"ND","ntl",1.35,"NLA 2017"
"997",2010509,"NLA17_ND-10026","18-Jul-17",1,"ND","ntl",5.85,"NLA 2017"
"998",2010509,"NLA17_ND-10026","18-Jul-17",1,"ND","ptl",4143.575,"NLA 2017"
"999",2010509,"NLA17_ND-10026","18-Jul-17",1,"ND","turb",45.85,"NLA 2017"
"1000",2010510,"NLA17_ND-10009","18-Jul-17",1,"ND","ntl",4.206,"NLA 2017"
"1001",2010510,"NLA17_ND-10009","18-Jul-17",1,"ND","ptl",62.92875,"NLA 2017"
"1002",2010510,"NLA17_ND-10009","18-Jul-17",1,"ND","turb",7.98,"NLA 2017"
"1003",2010511,"NLA17_NE-10011","18-Jul-17",1,"NE","ntl",7.45,"NLA 2017"
"1004",2010511,"NLA17_NE-10011","18-Jul-17",1,"NE","turb",35.78,"NLA 2017"
"1005",2010511,"NLA17_NE-10011","18-Jul-17",1,"NE","ptl",266.781,"NLA 2017"
"1006",2010513,"NLA17_ME-10042","17-Jul-17",1,"ME","ptl",27.94875,"NLA 2017"
"1007",2010513,"NLA17_ME-10042","17-Jul-17",1,"ME","ntl",0.551,"NLA 2017"
"1008",2010513,"NLA17_ME-10042","17-Jul-17",1,"ME","turb",4.76,"NLA 2017"
"1009",2010514,"NLA17_OK-10050","18-Jul-17",1,"OK","turb",6.82,"NLA 2017"
"1010",2010514,"NLA17_OK-10050","18-Jul-17",1,"OK","ntl",0.849,"NLA 2017"
"1011",2010514,"NLA17_OK-10050","18-Jul-17",1,"OK","ptl",49.24875,"NLA 2017"
"1012",2010515,"NLA17_ND-10070","19-Jul-17",1,"ND","turb",12.25,"NLA 2017"
"1013",2010515,"NLA17_ND-10070","19-Jul-17",1,"ND","ntl",5.763,"NLA 2017"
"1014",2010515,"NLA17_ND-10070","19-Jul-17",1,"ND","ptl",534.238,"NLA 2017"
"1015",2010516,"NLA17_OK-10010","18-Jul-17",1,"OK","ntl",0.888,"NLA 2017"
"1016",2010516,"NLA17_OK-10010","18-Jul-17",1,"OK","turb",52.59,"NLA 2017"
"1017",2010516,"NLA17_OK-10010","18-Jul-17",1,"OK","ptl",176.37125,"NLA 2017"
"1018",2010517,"NLA17_TX-10021","18-Jul-17",1,"TX","turb",3.38,"NLA 2017"
"1019",2010517,"NLA17_TX-10021","18-Jul-17",1,"TX","ntl",0.863,"NLA 2017"
"1020",2010517,"NLA17_TX-10021","18-Jul-17",1,"TX","ptl",13.58625,"NLA 2017"
"1021",2010518,"NLA17_IN-10077","19-Jul-17",1,"IN","ntl",1.6,"NLA 2017"
"1022",2010518,"NLA17_IN-10077","19-Jul-17",1,"IN","turb",12.48,"NLA 2017"
"1023",2010518,"NLA17_IN-10077","19-Jul-17",1,"IN","ptl",118.9575,"NLA 2017"
"1024",2010519,"NLA17_RI-10008","19-Jul-17",1,"RI","turb",1.75,"NLA 2017"
"1025",2010519,"NLA17_RI-10008","19-Jul-17",1,"RI","ptl",6.03125,"NLA 2017"
"1026",2010519,"NLA17_RI-10008","19-Jul-17",1,"RI","ntl",0.518,"NLA 2017"
"1027",2010520,"NLA17_ID-10088","19-Jul-17",1,"ID","ptl",21.1825,"NLA 2017"
"1028",2010520,"NLA17_ID-10088","19-Jul-17",1,"ID","turb",1.4,"NLA 2017"
"1029",2010520,"NLA17_ID-10088","19-Jul-17",1,"ID","ntl",0.444,"NLA 2017"
"1030",2010521,"NLA17_LA-10046","19-Jul-17",1,"LA","turb",8.06,"NLA 2017"
"1031",2010521,"NLA17_LA-10046","19-Jul-17",1,"LA","ptl",102.77625,"NLA 2017"
"1032",2010521,"NLA17_LA-10046","19-Jul-17",1,"LA","ntl",0.983,"NLA 2017"
"1033",2010522,"NLA17_WI-10111","19-Jul-17",1,"WI","turb",1.42,"NLA 2017"
"1034",2010522,"NLA17_WI-10111","19-Jul-17",1,"WI","ptl",11.3,"NLA 2017"
"1035",2010522,"NLA17_WI-10111","19-Jul-17",1,"WI","ntl",0.242,"NLA 2017"
"1036",2010523,"NLA17_CO-HP002","18-Jul-17",1,"CO","ptl",36.09625,"NLA 2017"
"1037",2010523,"NLA17_CO-HP002","18-Jul-17",1,"CO","ntl",0.651,"NLA 2017"
"1038",2010523,"NLA17_CO-HP002","18-Jul-17",1,"CO","turb",0.67,"NLA 2017"
"1039",2010524,"NLA17_CO-10010","18-Jul-17",1,"CO","ntl",0.235,"NLA 2017"
"1040",2010524,"NLA17_CO-10010","18-Jul-17",1,"CO","ptl",7.4825,"NLA 2017"
"1041",2010524,"NLA17_CO-10010","18-Jul-17",1,"CO","turb",1.27,"NLA 2017"
"1042",2010525,"NLA17_ND-10013","19-Jul-17",1,"ND","ntl",3.619,"NLA 2017"
"1043",2010525,"NLA17_ND-10013","19-Jul-17",1,"ND","turb",4.07,"NLA 2017"
"1044",2010525,"NLA17_ND-10013","19-Jul-17",1,"ND","ptl",580.465,"NLA 2017"
"1045",2010526,"NLA17_ND-10069","19-Jul-17",1,"ND","ptl",253.7775,"NLA 2017"
"1046",2010526,"NLA17_ND-10069","19-Jul-17",1,"ND","ntl",4.488,"NLA 2017"
"1047",2010526,"NLA17_ND-10069","19-Jul-17",1,"ND","turb",2.42,"NLA 2017"
"1048",2010527,"NLA17_NE-10012","18-Jul-17",1,"NE","ntl",0.796,"NLA 2017"
"1049",2010527,"NLA17_NE-10012","18-Jul-17",1,"NE","ptl",47.36,"NLA 2017"
"1050",2010527,"NLA17_NE-10012","18-Jul-17",1,"NE","turb",7.5,"NLA 2017"
"1051",2010528,"NLA17_OK-10004","19-Jul-17",1,"OK","ptl",34.5725,"NLA 2017"
"1052",2010528,"NLA17_OK-10004","19-Jul-17",1,"OK","ntl",0.376,"NLA 2017"
"1053",2010528,"NLA17_OK-10004","19-Jul-17",1,"OK","turb",12.61,"NLA 2017"
"1054",2010529,"NLA17_NE-10014","19-Jul-17",1,"NE","ptl",507.90125,"NLA 2017"
"1055",2010529,"NLA17_NE-10014","19-Jul-17",1,"NE","ntl",5.188,"NLA 2017"
"1056",2010529,"NLA17_NE-10014","19-Jul-17",1,"NE","turb",22.61,"NLA 2017"
"1057",2010530,"NLA17_NE-10038","19-Jul-17",1,"NE","turb",16.98,"NLA 2017"
"1058",2010530,"NLA17_NE-10038","19-Jul-17",1,"NE","ntl",2.301,"NLA 2017"
"1059",2010530,"NLA17_NE-10038","19-Jul-17",1,"NE","ptl",186.713,"NLA 2017"
"1060",2010531,"NLA17_OR-10063","18-Jul-17",1,"OR","ptl",45.49625,"NLA 2017"
"1061",2010531,"NLA17_OR-10063","18-Jul-17",1,"OR","ntl",0.5,"NLA 2017"
"1062",2010531,"NLA17_OR-10063","18-Jul-17",1,"OR","turb",0.23,"NLA 2017"
"1063",2010532,"NLA17_CA-10002","18-Jul-17",1,"CA","ntl",0.273,"NLA 2017"
"1064",2010532,"NLA17_CA-10002","18-Jul-17",1,"CA","turb",0.81,"NLA 2017"
"1065",2010532,"NLA17_CA-10002","18-Jul-17",1,"CA","ptl",16.27375,"NLA 2017"
"1066",2010533,"NLA17_CA-10009","19-Jul-17",1,"CA","ntl",0.151,"NLA 2017"
"1067",2010533,"NLA17_CA-10009","19-Jul-17",1,"CA","ptl",11.8775,"NLA 2017"
"1068",2010533,"NLA17_CA-10009","19-Jul-17",1,"CA","turb",1.72,"NLA 2017"
"1069",2010534,"NLA17_OH-10024","20-Jul-17",1,"OH","ptl",175.50375,"NLA 2017"
"1070",2010534,"NLA17_OH-10024","20-Jul-17",1,"OH","ntl",3.944,"NLA 2017"
"1071",2010534,"NLA17_OH-10024","20-Jul-17",1,"OH","turb",19.23,"NLA 2017"
"1072",2010535,"NLA17_ND-10100","20-Jul-17",1,"ND","ntl",4.238,"NLA 2017"
"1073",2010535,"NLA17_ND-10100","20-Jul-17",1,"ND","turb",16.79,"NLA 2017"
"1074",2010535,"NLA17_ND-10100","20-Jul-17",1,"ND","ptl",1071.431,"NLA 2017"
"1075",2010536,"NLA17_AR-10001","20-Jul-17",2,"AR","ptl",95.12625,"NLA 2017"
"1076",2010536,"NLA17_AR-10001","20-Jul-17",2,"AR","ntl",0.963,"NLA 2017"
"1077",2010536,"NLA17_AR-10001","20-Jul-17",2,"AR","turb",10.6,"NLA 2017"
"1078",2010537,"NLA17_MN-10002","20-Jul-17",1,"MN","ntl",3.206,"NLA 2017"
"1079",2010537,"NLA17_MN-10002","20-Jul-17",1,"MN","turb",28.99,"NLA 2017"
"1080",2010537,"NLA17_MN-10002","20-Jul-17",1,"MN","ptl",242.54375,"NLA 2017"
"1081",2010538,"NLA17_WI-10027","20-Jul-17",1,"WI","ptl",39.8,"NLA 2017"
"1082",2010538,"NLA17_WI-10027","20-Jul-17",1,"WI","ntl",0.405,"NLA 2017"
"1083",2010538,"NLA17_WI-10027","20-Jul-17",1,"WI","turb",3.66,"NLA 2017"
"1084",2010539,"NLA17_CO-10038","20-Jul-17",1,"CO","ntl",0.175,"NLA 2017"
"1085",2010539,"NLA17_CO-10038","20-Jul-17",1,"CO","ptl",5.363,"NLA 2017"
"1086",2010539,"NLA17_CO-10038","20-Jul-17",1,"CO","turb",0.88,"NLA 2017"
"1087",2010540,"NLA17_ND-10089","20-Jul-17",1,"ND","turb",7.89,"NLA 2017"
"1088",2010540,"NLA17_ND-10089","20-Jul-17",1,"ND","ptl",704.788,"NLA 2017"
"1089",2010540,"NLA17_ND-10089","20-Jul-17",1,"ND","ntl",6.263,"NLA 2017"
"1090",2010541,"NLA17_IA-10031","20-Jul-17",1,"IA","ptl",67.1725,"NLA 2017"
"1091",2010541,"NLA17_IA-10031","20-Jul-17",1,"IA","turb",4.47,"NLA 2017"
"1092",2010541,"NLA17_IA-10031","20-Jul-17",1,"IA","ntl",0.958,"NLA 2017"
"1093",2010542,"NLA17_NE-10025","20-Jul-17",1,"NE","ptl",695.319,"NLA 2017"
"1094",2010542,"NLA17_NE-10025","20-Jul-17",1,"NE","ntl",14.15,"NLA 2017"
"1095",2010542,"NLA17_NE-10025","20-Jul-17",1,"NE","turb",17.16,"NLA 2017"
"1096",2010543,"NLA17_MN-10026","19-Jul-17",1,"MN","ptl",51.88875,"NLA 2017"
"1097",2010543,"NLA17_MN-10026","19-Jul-17",1,"MN","turb",7.06,"NLA 2017"
"1098",2010543,"NLA17_MN-10026","19-Jul-17",1,"MN","ntl",1.319,"NLA 2017"
"1099",2010544,"NLA17_OR-10079","20-Jul-17",1,"OR","ntl",0.058,"NLA 2017"
"1100",2010544,"NLA17_OR-10079","20-Jul-17",1,"OR","ptl",12.54125,"NLA 2017"
"1101",2010544,"NLA17_OR-10079","20-Jul-17",1,"OR","turb",0.45,"NLA 2017"
"1102",2010545,"NLA17_TX-10020","20-Jul-17",1,"TX","ntl",0.368,"NLA 2017"
"1103",2010545,"NLA17_TX-10020","20-Jul-17",1,"TX","ptl",18.5575,"NLA 2017"
"1104",2010545,"NLA17_TX-10020","20-Jul-17",1,"TX","turb",3.19,"NLA 2017"
"1105",2010546,"NLA17_TX-10022","20-Jul-17",1,"TX","ntl",0.593,"NLA 2017"
"1106",2010546,"NLA17_TX-10022","20-Jul-17",1,"TX","ptl",99.7275,"NLA 2017"
"1107",2010546,"NLA17_TX-10022","20-Jul-17",1,"TX","turb",4.78,"NLA 2017"
"1108",2010547,"NLA17_MT-10014","20-Jul-17",1,"MT","ptl",6.36875,"NLA 2017"
"1109",2010547,"NLA17_MT-10014","20-Jul-17",1,"MT","turb",0.44,"NLA 2017"
"1110",2010547,"NLA17_MT-10014","20-Jul-17",1,"MT","ntl",0.138,"NLA 2017"
"1111",2010548,"NLA17_MO-10015","20-Jul-17",1,"MO","turb",6.43,"NLA 2017"
"1112",2010548,"NLA17_MO-10015","20-Jul-17",1,"MO","ntl",1.12,"NLA 2017"
"1113",2010548,"NLA17_MO-10015","20-Jul-17",1,"MO","ptl",88.808,"NLA 2017"
"1114",2010549,"NLA17_MN-10005","17-Jul-17",1,"MN","turb",1.22,"NLA 2017"
"1115",2010549,"NLA17_MN-10005","17-Jul-17",1,"MN","ntl",0.449,"NLA 2017"
"1116",2010549,"NLA17_MN-10005","17-Jul-17",1,"MN","ptl",20.365,"NLA 2017"
"1117",2010550,"NLA17_MN-10189","19-Jul-17",1,"MN","ptl",12.475,"NLA 2017"
"1118",2010550,"NLA17_MN-10189","19-Jul-17",1,"MN","ntl",0.551,"NLA 2017"
"1119",2010550,"NLA17_MN-10189","19-Jul-17",1,"MN","turb",0.86,"NLA 2017"
"1120",2010551,"NLA17_AR-HP001","20-Jul-17",1,"AR","ptl",21.03125,"NLA 2017"
"1121",2010551,"NLA17_AR-HP001","20-Jul-17",1,"AR","ntl",0.276,"NLA 2017"
"1122",2010551,"NLA17_AR-HP001","20-Jul-17",1,"AR","turb",2.22,"NLA 2017"
"1123",2010552,"NLA17_SD-10001","21-Jul-17",2,"SD","turb",2.15,"NLA 2017"
"1124",2010552,"NLA17_SD-10001","21-Jul-17",2,"SD","ptl",16.42,"NLA 2017"
"1125",2010552,"NLA17_SD-10001","21-Jul-17",2,"SD","ntl",0.289,"NLA 2017"
"1126",2010553,"NLA17_ND-10018","18-Jul-17",1,"ND","ntl",2.316,"NLA 2017"
"1127",2010553,"NLA17_ND-10018","18-Jul-17",1,"ND","turb",6.41,"NLA 2017"
"1128",2010553,"NLA17_ND-10018","18-Jul-17",1,"ND","ptl",63.0075,"NLA 2017"
"1129",2010554,"NLA17_CO-10003","21-Jul-17",1,"CO","turb",1.12,"NLA 2017"
"1130",2010554,"NLA17_CO-10003","21-Jul-17",1,"CO","ntl",0.13,"NLA 2017"
"1131",2010554,"NLA17_CO-10003","21-Jul-17",1,"CO","ptl",7.81,"NLA 2017"
"1132",2010555,"NLA17_CO-10008","20-Jul-17",1,"CO","ntl",0.628,"NLA 2017"
"1133",2010555,"NLA17_CO-10008","20-Jul-17",1,"CO","turb",3.88,"NLA 2017"
"1134",2010555,"NLA17_CO-10008","20-Jul-17",1,"CO","ptl",31.5025,"NLA 2017"
"1135",2010556,"NLA17_CO-10005","21-Jul-17",1,"CO","ntl",0.338,"NLA 2017"
"1136",2010556,"NLA17_CO-10005","21-Jul-17",1,"CO","ptl",14.26875,"NLA 2017"
"1137",2010556,"NLA17_CO-10005","21-Jul-17",1,"CO","turb",2.65,"NLA 2017"
"1138",2010557,"NLA17_MI-10008","20-Jul-17",1,"MI","ptl",7.3275,"NLA 2017"
"1139",2010557,"NLA17_MI-10008","20-Jul-17",1,"MI","turb",0.62,"NLA 2017"
"1140",2010557,"NLA17_MI-10008","20-Jul-17",1,"MI","ntl",0.35,"NLA 2017"
"1141",2010558,"NLA17_MI-10028","21-Jul-17",1,"MI","turb",1,"NLA 2017"
"1142",2010558,"NLA17_MI-10028","21-Jul-17",1,"MI","ptl",15.09625,"NLA 2017"
"1143",2010558,"NLA17_MI-10028","21-Jul-17",1,"MI","ntl",0.441,"NLA 2017"
"1144",2010559,"NLA17_IN-10136","21-Jul-17",1,"IN","ptl",40.2075,"NLA 2017"
"1145",2010559,"NLA17_IN-10136","21-Jul-17",1,"IN","ntl",0.431,"NLA 2017"
"1146",2010559,"NLA17_IN-10136","21-Jul-17",1,"IN","turb",14.75,"NLA 2017"
"1147",2010560,"NLA17_RI-10002","20-Jul-17",1,"RI","turb",1.94,"NLA 2017"
"1148",2010560,"NLA17_RI-10002","20-Jul-17",1,"RI","ntl",0.625,"NLA 2017"
"1149",2010560,"NLA17_RI-10002","20-Jul-17",1,"RI","ptl",47.71125,"NLA 2017"
"1150",2010561,"NLA17_SD-10081","19-Jul-17",1,"SD","turb",5.87,"NLA 2017"
"1151",2010561,"NLA17_SD-10081","19-Jul-17",1,"SD","ptl",187.49375,"NLA 2017"
"1152",2010561,"NLA17_SD-10081","19-Jul-17",1,"SD","ntl",2.578,"NLA 2017"
"1153",2010562,"NLA17_CO-10019","23-Jul-17",1,"CO","ptl",10.7075,"NLA 2017"
"1154",2010562,"NLA17_CO-10019","23-Jul-17",1,"CO","turb",0.79,"NLA 2017"
"1155",2010562,"NLA17_CO-10019","23-Jul-17",1,"CO","ntl",0.234,"NLA 2017"
"1156",2010563,"NLA17_OH-10005","24-Jul-17",1,"OH","ntl",0.519,"NLA 2017"
"1157",2010563,"NLA17_OH-10005","24-Jul-17",1,"OH","ptl",30.965,"NLA 2017"
"1158",2010563,"NLA17_OH-10005","24-Jul-17",1,"OH","turb",12.06,"NLA 2017"
"1159",2010564,"NLA17_MA-10001","24-Jul-17",1,"MA","ptl",11.26125,"NLA 2017"
"1160",2010564,"NLA17_MA-10001","24-Jul-17",1,"MA","turb",2.8,"NLA 2017"
"1161",2010564,"NLA17_MA-10001","24-Jul-17",1,"MA","ntl",0.22,"NLA 2017"
"1162",2010565,"NLA17_CO-10055","24-Jul-17",1,"CO","turb",2.12,"NLA 2017"
"1163",2010565,"NLA17_CO-10055","24-Jul-17",1,"CO","ntl",0.559,"NLA 2017"
"1164",2010565,"NLA17_CO-10055","24-Jul-17",1,"CO","ptl",32.34125,"NLA 2017"
"1165",2010567,"NLA17_ME-HP003","24-Jul-17",1,"ME","turb",0.65,"NLA 2017"
"1166",2010567,"NLA17_ME-HP003","24-Jul-17",1,"ME","ntl",0.246,"NLA 2017"
"1167",2010567,"NLA17_ME-HP003","24-Jul-17",1,"ME","ptl",6.545,"NLA 2017"
"1168",2010568,"NLA17_MN-10161","24-Jul-17",1,"MN","ptl",139.51125,"NLA 2017"
"1169",2010568,"NLA17_MN-10161","24-Jul-17",1,"MN","turb",21.33,"NLA 2017"
"1170",2010568,"NLA17_MN-10161","24-Jul-17",1,"MN","ntl",2.339,"NLA 2017"
"1171",2010569,"NLA17_SD-10035","24-Jul-17",1,"SD","ntl",4.7,"NLA 2017"
"1172",2010569,"NLA17_SD-10035","24-Jul-17",1,"SD","ptl",444.01125,"NLA 2017"
"1173",2010569,"NLA17_SD-10035","24-Jul-17",1,"SD","turb",39.71,"NLA 2017"
"1174",2010570,"NLA17_KY-10002","25-Jul-17",1,"KY","turb",0.92,"NLA 2017"
"1175",2010570,"NLA17_KY-10002","25-Jul-17",1,"KY","ptl",9.94125,"NLA 2017"
"1176",2010570,"NLA17_KY-10002","25-Jul-17",1,"KY","ntl",0.225,"NLA 2017"
"1177",2010571,"NLA17_RI-10011","25-Jul-17",1,"RI","ptl",37.78375,"NLA 2017"
"1178",2010571,"NLA17_RI-10011","25-Jul-17",1,"RI","turb",7.3,"NLA 2017"
"1179",2010571,"NLA17_RI-10011","25-Jul-17",1,"RI","ntl",0.638,"NLA 2017"
"1180",2010572,"NLA17_MN-10159","25-Jul-17",1,"MN","ntl",0.363,"NLA 2017"
"1181",2010572,"NLA17_MN-10159","25-Jul-17",1,"MN","ptl",18.61375,"NLA 2017"
"1182",2010572,"NLA17_MN-10159","25-Jul-17",1,"MN","turb",1.12,"NLA 2017"
"1183",2010573,"NLA17_NC-10001","23-Jul-17",2,"NC","ntl",0.318,"NLA 2017"
"1184",2010573,"NLA17_NC-10001","23-Jul-17",2,"NC","turb",1.92,"NLA 2017"
"1185",2010573,"NLA17_NC-10001","23-Jul-17",2,"NC","ptl",27.57375,"NLA 2017"
"1186",2010574,"NLA17_NC-10004","24-Jul-17",2,"NC","ptl",13.58875,"NLA 2017"
"1187",2010574,"NLA17_NC-10004","24-Jul-17",2,"NC","turb",1.1,"NLA 2017"
"1188",2010574,"NLA17_NC-10004","24-Jul-17",2,"NC","ntl",0.176,"NLA 2017"
"1189",2010575,"NLA17_NC-10011","25-Jul-17",1,"NC","ntl",0.605,"NLA 2017"
"1190",2010575,"NLA17_NC-10011","25-Jul-17",1,"NC","ptl",48.11875,"NLA 2017"
"1191",2010575,"NLA17_NC-10011","25-Jul-17",1,"NC","turb",5.73,"NLA 2017"
"1192",2010576,"NLA17_IN-10100","25-Jul-17",1,"IN","ptl",94.00375,"NLA 2017"
"1193",2010576,"NLA17_IN-10100","25-Jul-17",1,"IN","ntl",0.661,"NLA 2017"
"1194",2010576,"NLA17_IN-10100","25-Jul-17",1,"IN","turb",8.63,"NLA 2017"
"1195",2010577,"NLA17_GA-10005","25-Jul-17",2,"GA","ptl",48.2,"NLA 2017"
"1196",2010577,"NLA17_GA-10005","25-Jul-17",2,"GA","ntl",0.909,"NLA 2017"
"1197",2010577,"NLA17_GA-10005","25-Jul-17",2,"GA","turb",4.43,"NLA 2017"
"1198",2010578,"NLA17_ME-10039","25-Jul-17",1,"ME","turb",0.64,"NLA 2017"
"1199",2010578,"NLA17_ME-10039","25-Jul-17",1,"ME","ntl",0.275,"NLA 2017"
"1200",2010578,"NLA17_ME-10039","25-Jul-17",1,"ME","ptl",11.22625,"NLA 2017"
"1201",2010579,"NLA17_ND-10032","25-Jul-17",1,"ND","ptl",291.06125,"NLA 2017"
"1202",2010579,"NLA17_ND-10032","25-Jul-17",1,"ND","ntl",6.375,"NLA 2017"
"1203",2010579,"NLA17_ND-10032","25-Jul-17",1,"ND","turb",27.47,"NLA 2017"
"1204",2010580,"NLA17_CO-10024","25-Jul-17",2,"CO","ptl",15.60375,"NLA 2017"
"1205",2010580,"NLA17_CO-10024","25-Jul-17",2,"CO","ntl",0.318,"NLA 2017"
"1206",2010580,"NLA17_CO-10024","25-Jul-17",2,"CO","turb",1.46,"NLA 2017"
"1207",2010581,"NLA17_MI-10019","25-Jul-17",1,"MI","ntl",0.273,"NLA 2017"
"1208",2010581,"NLA17_MI-10019","25-Jul-17",1,"MI","turb",0.38,"NLA 2017"
"1209",2010581,"NLA17_MI-10019","25-Jul-17",1,"MI","ptl",5.855,"NLA 2017"
"1210",2010582,"NLA17_CT-10006","25-Jul-17",1,"CT","ptl",4.75125,"NLA 2017"
"1211",2010582,"NLA17_CT-10006","25-Jul-17",1,"CT","turb",0.78,"NLA 2017"
"1212",2010582,"NLA17_CT-10006","25-Jul-17",1,"CT","ntl",0.248,"NLA 2017"
"1213",2010583,"NLA17_NE-10008","25-Jul-17",1,"NE","turb",62.85,"NLA 2017"
"1214",2010583,"NLA17_NE-10008","25-Jul-17",1,"NE","ntl",9.25,"NLA 2017"
