uid,site_id,date_col,visit_no,state,analyte,result,source
2010850,NLA17_MT-10101,1-Sep-17,1,MT,turb,0.66,NLA 2017
2010850,NLA17_MT-10101,1-Sep-17,1,MT,ptl,6.90625,NLA 2017
2010851,NLA17_MT-10104,4-Sep-17,1,MT,ptl,11.5059,NLA 2017
2010851,NLA17_MT-10104,4-Sep-17,1,MT,turb,0.88,NLA 2017
2010851,NLA17_MT-10104,4-Sep-17,1,MT,ntl,0.525,NLA 2017
2010852,NLA17_NY-10017,4-Sep-17,1,NY,turb,0.51,NLA 2017
2010852,NLA17_NY-10017,4-Sep-17,1,NY,ntl,0.209,NLA 2017
2010852,NLA17_NY-10017,4-Sep-17,1,NY,ptl,3.84715,NLA 2017
2010853,NLA17_IA-10039,5-Sep-17,1,IA,ntl,2.434,NLA 2017
2010853,NLA17_IA-10039,5-Sep-17,1,IA,ptl,460.86965,NLA 2017
2010853,NLA17_IA-10039,5-Sep-17,1,IA,turb,29.67,NLA 2017
2010854,NLA17_MS-10001,5-Sep-17,1,MS,turb,8.1,NLA 2017
2010854,NLA17_MS-10001,5-Sep-17,1,MS,ptl,68.0025,NLA 2017
2010854,NLA17_MS-10001,5-Sep-17,1,MS,ntl,0.605,NLA 2017
2010855,NLA17_CA-10004,5-Sep-17,1,CA,turb,0.63,NLA 2017
2010855,NLA17_CA-10004,5-Sep-17,1,CA,ntl,0.475,NLA 2017
2010855,NLA17_CA-10004,5-Sep-17,1,CA,ptl,5.55715,NLA 2017
2010856,NLA17_DE-10011,5-Sep-17,1,DE,ntl,1.126,NLA 2017
2010856,NLA17_DE-10011,5-Sep-17,1,DE,turb,4.33,NLA 2017
2010856,NLA17_DE-10011,5-Sep-17,1,DE,ptl,75.19715,NLA 2017
2010857,NLA17_CT-10019,6-Sep-17,1,CT,turb,8.31,NLA 2017
2010857,NLA17_CT-10019,6-Sep-17,1,CT,ptl,71.4509,NLA 2017
2010857,NLA17_CT-10019,6-Sep-17,1,CT,ntl,1.059,NLA 2017
2010858,NLA17_MT-10084,5-Sep-17,1,MT,turb,0.75,NLA 2017
2010858,NLA17_MT-10084,5-Sep-17,1,MT,ptl,21.0809,NLA 2017
2010858,NLA17_MT-10084,5-Sep-17,1,MT,ntl,0.974,NLA 2017
2010859,NLA17_MT-10120,5-Sep-17,1,MT,ptl,23.16715,NLA 2017
2010859,NLA17_MT-10120,5-Sep-17,1,MT,turb,0.68,NLA 2017
2010859,NLA17_MT-10120,5-Sep-17,1,MT,ntl,0.773,NLA 2017
2010860,NLA17_AL-HP001,6-Sep-17,1,AL,ptl,24.72715,NLA 2017
2010860,NLA17_AL-HP001,6-Sep-17,1,AL,ntl,0.275,NLA 2017
2010860,NLA17_AL-HP001,6-Sep-17,1,AL,turb,2.09,NLA 2017
2010861,NLA17_CO-HP003,6-Sep-17,1,CO,turb,0.82,NLA 2017
2010861,NLA17_CO-HP003,6-Sep-17,1,CO,ptl,12.03215,NLA 2017
2010861,NLA17_CO-HP003,6-Sep-17,1,CO,ntl,0.184,NLA 2017
2010862,NLA17_ND-10110,6-Sep-17,1,ND,ntl,2.23,NLA 2017
2010862,NLA17_ND-10110,6-Sep-17,1,ND,ptl,350,NLA 2017
2010863,NLA17_AR-10003,6-Sep-17,2,AR,turb,4.72,NLA 2017
2010863,NLA17_AR-10003,6-Sep-17,2,AR,ptl,28.45715,NLA 2017
2010863,NLA17_AR-10003,6-Sep-17,2,AR,ntl,0.416,NLA 2017
2010864,NLA17_MS-10005,6-Sep-17,1,MS,turb,4.52,NLA 2017
2010864,NLA17_MS-10005,6-Sep-17,1,MS,ptl,23.95375,NLA 2017
2010864,NLA17_MS-10005,6-Sep-17,1,MS,ntl,0.429,NLA 2017
2010865,NLA17_GA-10003,6-Sep-17,1,GA,ptl,35.0809,NLA 2017
2010865,NLA17_GA-10003,6-Sep-17,1,GA,turb,9.27,NLA 2017
2010865,NLA17_GA-10003,6-Sep-17,1,GA,ntl,0.511,NLA 2017
2010866,NLA17_OR-10123,6-Sep-17,1,OR,ntl,0.2125,NLA 2017
2010866,NLA17_OR-10123,6-Sep-17,1,OR,ptl,NA,NLA 2017
2010867,NLA17_TX-10096,6-Sep-17,1,TX,turb,10.74,NLA 2017
2010867,NLA17_TX-10096,6-Sep-17,1,TX,ptl,26.8484,NLA 2017
2010867,NLA17_TX-10096,6-Sep-17,1,TX,ntl,0.763,NLA 2017
2010868,NLA17_UT-10001,6-Sep-17,2,UT,turb,0.66,NLA 2017
2010868,NLA17_UT-10001,6-Sep-17,2,UT,ntl,0.218,NLA 2017
2010868,NLA17_UT-10001,6-Sep-17,2,UT,ptl,9.13125,NLA 2017
2010869,NLA17_OR-10180,5-Sep-17,1,OR,ptl,130,NLA 2017
2010869,NLA17_OR-10180,5-Sep-17,1,OR,ntl,1.3025,NLA 2017
2010870,NLA17_OK-10001,6-Sep-17,2,OK,ntl,0.715,NLA 2017
2010870,NLA17_OK-10001,6-Sep-17,2,OK,turb,3.53,NLA 2017
2010870,NLA17_OK-10001,6-Sep-17,2,OK,ptl,43.1025,NLA 2017
2010871,NLA17_WY-10004,7-Sep-17,2,WY,turb,0.93,NLA 2017
2010871,NLA17_WY-10004,7-Sep-17,2,WY,ptl,22.28875,NLA 2017
2010871,NLA17_WY-10004,7-Sep-17,2,WY,ntl,0.444,NLA 2017
2010872,NLA17_MT-10102,6-Sep-17,1,MT,ptl,56.015,NLA 2017
2010872,NLA17_MT-10102,6-Sep-17,1,MT,turb,6.37,NLA 2017
2010872,NLA17_MT-10102,6-Sep-17,1,MT,ntl,0.71,NLA 2017
2010873,NLA17_MS-10021,7-Sep-17,1,MS,ntl,0.708,NLA 2017
2010873,NLA17_MS-10021,7-Sep-17,1,MS,ptl,115.0325,NLA 2017
2010873,NLA17_MS-10021,7-Sep-17,1,MS,turb,8.94,NLA 2017
2010874,NLA17_IN-10013,5-Sep-17,1,IN,turb,77.4,NLA 2017
2010874,NLA17_IN-10013,5-Sep-17,1,IN,ntl,3.043,NLA 2017
2010874,NLA17_IN-10013,5-Sep-17,1,IN,ptl,954.315,NLA 2017
2010875,NLA17_TX-10025,7-Sep-17,1,TX,ntl,0.634,NLA 2017
2010875,NLA17_TX-10025,7-Sep-17,1,TX,turb,41.27,NLA 2017
2010875,NLA17_TX-10025,7-Sep-17,1,TX,ptl,71.385,NLA 2017
2010876,NLA17_UT-10082,7-Sep-17,1,UT,ntl,0.359,NLA 2017
2010876,NLA17_UT-10082,7-Sep-17,1,UT,ptl,10.30875,NLA 2017
2010876,NLA17_UT-10082,7-Sep-17,1,UT,turb,0.43,NLA 2017
2010877,NLA17_OK-10045,7-Sep-17,1,OK,ntl,0.525,NLA 2017
2010877,NLA17_OK-10045,7-Sep-17,1,OK,turb,6.9,NLA 2017
2010877,NLA17_OK-10045,7-Sep-17,1,OK,ptl,40.3925,NLA 2017
2010878,NLA17_WI-10017,7-Sep-17,1,WI,ntl,0.445,NLA 2017
2010878,NLA17_WI-10017,7-Sep-17,1,WI,ptl,31.4,NLA 2017
2010878,NLA17_WI-10017,7-Sep-17,1,WI,turb,3.32,NLA 2017
2010879,NLA17_SD-10093,8-Sep-17,1,SD,ptl,134.55875,NLA 2017
2010879,NLA17_SD-10093,8-Sep-17,1,SD,ntl,2.188,NLA 2017
2010879,NLA17_SD-10093,8-Sep-17,1,SD,turb,24.8,NLA 2017
2010880,NLA17_PA-10002,8-Sep-17,1,PA,turb,3.72,NLA 2017
2010880,NLA17_PA-10002,8-Sep-17,1,PA,ntl,0.548,NLA 2017
2010880,NLA17_PA-10002,8-Sep-17,1,PA,ptl,28.7175,NLA 2017
2010881,NLA17_IA-10041,8-Sep-17,1,IA,ptl,94.21125,NLA 2017
2010881,NLA17_IA-10041,8-Sep-17,1,IA,turb,7.34,NLA 2017
2010881,NLA17_IA-10041,8-Sep-17,1,IA,ntl,1.286,NLA 2017
2010882,NLA17_NY-10002,8-Sep-17,1,NY,turb,0.65,NLA 2017
2010882,NLA17_NY-10002,8-Sep-17,1,NY,ntl,0.25,NLA 2017
2010882,NLA17_NY-10002,8-Sep-17,1,NY,ptl,8.825,NLA 2017
2010883,NLA17_NY-10004,7-Sep-17,1,NY,turb,0.75,NLA 2017
2010883,NLA17_NY-10004,7-Sep-17,1,NY,ptl,9.8875,NLA 2017
2010883,NLA17_NY-10004,7-Sep-17,1,NY,ntl,0.255,NLA 2017
2010884,NLA17_SD-10057,6-Sep-17,1,SD,turb,3.91,NLA 2017
2010884,NLA17_SD-10057,6-Sep-17,1,SD,ntl,1.454,NLA 2017
2010884,NLA17_SD-10057,6-Sep-17,1,SD,ptl,320.06875,NLA 2017
2010885,NLA17_MN-10037,11-Sep-17,1,MN,turb,3.51,NLA 2017
2010885,NLA17_MN-10037,11-Sep-17,1,MN,ntl,2.448,NLA 2017
2010885,NLA17_MN-10037,11-Sep-17,1,MN,ptl,211.32125,NLA 2017
2010886,NLA17_DE-10004,11-Sep-17,2,DE,ptl,116.28125,NLA 2017
2010886,NLA17_DE-10004,11-Sep-17,2,DE,ntl,3.738,NLA 2017
2010886,NLA17_DE-10004,11-Sep-17,2,DE,turb,2.26,NLA 2017
2010887,NLA17_IA-10005,11-Sep-17,2,IA,turb,6.72,NLA 2017
2010887,NLA17_IA-10005,11-Sep-17,2,IA,ptl,58.1375,NLA 2017
2010887,NLA17_IA-10005,11-Sep-17,2,IA,ntl,0.801,NLA 2017
2010888,NLA17_MT-HP001,11-Sep-17,1,MT,ntl,2.166,NLA 2017
2010888,NLA17_MT-HP001,11-Sep-17,1,MT,turb,2.93,NLA 2017
2010888,NLA17_MT-HP001,11-Sep-17,1,MT,ptl,94.655,NLA 2017
2010889,NLA17_NY-10025,10-Sep-17,1,NY,ptl,6.15875,NLA 2017
2010889,NLA17_NY-10025,10-Sep-17,1,NY,turb,0.56,NLA 2017
2010889,NLA17_NY-10025,10-Sep-17,1,NY,ntl,0.469,NLA 2017
2010890,NLA17_NY-10001,10-Sep-17,2,NY,turb,0.57,NLA 2017
2010890,NLA17_NY-10001,10-Sep-17,2,NY,ntl,0.236,NLA 2017
2010890,NLA17_NY-10001,10-Sep-17,2,NY,ptl,6.53625,NLA 2017
2010891,NLA17_IN-10123,11-Sep-17,1,IN,ptl,46.03375,NLA 2017
2010891,NLA17_IN-10123,11-Sep-17,1,IN,ntl,0.723,NLA 2017
2010891,NLA17_IN-10123,11-Sep-17,1,IN,turb,8.85,NLA 2017
2010892,NLA17_MN-10012,11-Sep-17,1,MN,ntl,1.261,NLA 2017
2010892,NLA17_MN-10012,11-Sep-17,1,MN,turb,5.01,NLA 2017
2010892,NLA17_MN-10012,11-Sep-17,1,MN,ptl,46.85875,NLA 2017
2010893,NLA17_MN-10034,12-Sep-17,1,MN,ptl,31.87125,NLA 2017
2010893,NLA17_MN-10034,12-Sep-17,1,MN,ntl,0.963,NLA 2017
2010893,NLA17_MN-10034,12-Sep-17,1,MN,turb,3.18,NLA 2017
2010894,NLA17_TX-10092,12-Sep-17,1,TX,ntl,0.62,NLA 2017
2010894,NLA17_TX-10092,12-Sep-17,1,TX,ptl,33.43375,NLA 2017
2010894,NLA17_TX-10092,12-Sep-17,1,TX,turb,3.19,NLA 2017
2010895,NLA17_KY-10001,12-Sep-17,2,KY,ptl,8.4575,NLA 2017
2010895,NLA17_KY-10001,12-Sep-17,2,KY,turb,2.2,NLA 2017
2010895,NLA17_KY-10001,12-Sep-17,2,KY,ntl,0.093,NLA 2017
2010896,NLA17_LA-10108,12-Sep-17,1,LA,ptl,41.6625,NLA 2017
2010896,NLA17_LA-10108,12-Sep-17,1,LA,turb,4.46,NLA 2017
2010896,NLA17_LA-10108,12-Sep-17,1,LA,ntl,0.583,NLA 2017
2010897,NLA17_PA-10001,12-Sep-17,2,PA,ntl,1.275,NLA 2017
2010897,NLA17_PA-10001,12-Sep-17,2,PA,turb,0.94,NLA 2017
2010897,NLA17_PA-10001,12-Sep-17,2,PA,ptl,9.63375,NLA 2017
2010898,NLA17_AZ-10007,12-Sep-17,1,AZ,turb,154,NLA 2017
2010898,NLA17_AZ-10007,12-Sep-17,1,AZ,ntl,4.625,NLA 2017
2010898,NLA17_AZ-10007,12-Sep-17,1,AZ,ptl,518.85125,NLA 2017
2010899,NLA17_OR-10076,12-Sep-17,1,OR,ntl,0.075,NLA 2017
2010899,NLA17_OR-10076,12-Sep-17,1,OR,turb,0.58,NLA 2017
2010899,NLA17_OR-10076,12-Sep-17,1,OR,ptl,10.05375,NLA 2017
2010900,NLA17_TX-10007,12-Sep-17,1,TX,ntl,0.908,NLA 2017
2010900,NLA17_TX-10007,12-Sep-17,1,TX,ptl,44.845,NLA 2017
2010900,NLA17_TX-10007,12-Sep-17,1,TX,turb,4.39,NLA 2017
2010901,NLA17_CA-10069,12-Sep-17,1,CA,ntl,0.931,NLA 2017
2010901,NLA17_CA-10069,12-Sep-17,1,CA,ptl,48.245,NLA 2017
2010901,NLA17_CA-10069,12-Sep-17,1,CA,turb,3.62,NLA 2017
2010902,NLA17_WV-10001,12-Sep-17,2,WV,turb,1.37,NLA 2017
2010902,NLA17_WV-10001,12-Sep-17,2,WV,ptl,12.355,NLA 2017
2010902,NLA17_WV-10001,12-Sep-17,2,WV,ntl,0.199,NLA 2017
2010904,NLA17_MS-10007,13-Sep-17,2,MS,turb,2.82,NLA 2017
2010904,NLA17_MS-10007,13-Sep-17,2,MS,ptl,27.65125,NLA 2017
2010904,NLA17_MS-10007,13-Sep-17,2,MS,ntl,0.558,NLA 2017
2010905,NLA17_CA-10068,13-Sep-17,1,CA,ptl,6.5075,NLA 2017
2010905,NLA17_CA-10068,13-Sep-17,1,CA,turb,1.1,NLA 2017
2010905,NLA17_CA-10068,13-Sep-17,1,CA,ntl,0.08,NLA 2017
2010906,NLA17_MT-HP002,13-Sep-17,1,MT,ptl,13.43125,NLA 2017
2010906,NLA17_MT-HP002,13-Sep-17,1,MT,ntl,0.24,NLA 2017
2010906,NLA17_MT-HP002,13-Sep-17,1,MT,turb,0.58,NLA 2017
2010907,NLA17_IA-10001,12-Sep-17,2,IA,ntl,1.894,NLA 2017
2010907,NLA17_IA-10001,12-Sep-17,2,IA,turb,32.99,NLA 2017
2010907,NLA17_IA-10001,12-Sep-17,2,IA,ptl,142.67125,NLA 2017
2010908,NLA17_MO-10009,12-Sep-17,1,MO,turb,3.58,NLA 2017
2010908,NLA17_MO-10009,12-Sep-17,1,MO,ptl,23.68625,NLA 2017
2010908,NLA17_MO-10009,12-Sep-17,1,MO,ntl,0.418,NLA 2017
2010909,NLA17_TX-10010,13-Sep-17,1,TX,ntl,0.249,NLA 2017
2010909,NLA17_TX-10010,13-Sep-17,1,TX,turb,1.42,NLA 2017
2010909,NLA17_TX-10010,13-Sep-17,1,TX,ptl,19.43875,NLA 2017
2010910,NLA17_MN-10842,13-Sep-17,1,MN,ntl,0.473,NLA 2017
2010910,NLA17_MN-10842,13-Sep-17,1,MN,turb,1.14,NLA 2017
2010910,NLA17_MN-10842,13-Sep-17,1,MN,ptl,17.18,NLA 2017
2010911,NLA17_OK-10019,11-Sep-17,1,OK,ptl,1072.803,NLA 2017
2010911,NLA17_OK-10019,11-Sep-17,1,OK,turb,42.86,NLA 2017
2010911,NLA17_OK-10019,11-Sep-17,1,OK,ntl,2.608,NLA 2017
2010912,NLA17_OK-10098,11-Sep-17,1,OK,ptl,207.93875,NLA 2017
2010912,NLA17_OK-10098,11-Sep-17,1,OK,turb,31.48,NLA 2017
2010912,NLA17_OK-10098,11-Sep-17,1,OK,ntl,3.456,NLA 2017
2010913,NLA17_TX-10088,13-Sep-17,1,TX,turb,298,NLA 2017
2010913,NLA17_TX-10088,13-Sep-17,1,TX,ptl,414.22375,NLA 2017
2010913,NLA17_TX-10088,13-Sep-17,1,TX,ntl,2.813,NLA 2017
2010914,NLA17_OH-10003,13-Sep-17,2,OH,turb,1.76,NLA 2017
2010914,NLA17_OH-10003,13-Sep-17,2,OH,ntl,0.201,NLA 2017
2010914,NLA17_OH-10003,13-Sep-17,2,OH,ptl,10.39375,NLA 2017
2010915,NLA17_OH-10013,14-Sep-17,1,OH,ptl,176.175,NLA 2017
2010915,NLA17_OH-10013,14-Sep-17,1,OH,ntl,1.171,NLA 2017
2010915,NLA17_OH-10013,14-Sep-17,1,OH,turb,22.95,NLA 2017
2010916,NLA17_CT-10001,14-Sep-17,2,CT,ptl,25.46875,NLA 2017
2010916,NLA17_CT-10001,14-Sep-17,2,CT,ntl,0.408,NLA 2017
2010916,NLA17_CT-10001,14-Sep-17,2,CT,turb,1.8,NLA 2017
2010917,NLA17_PA-10042,14-Sep-17,1,PA,turb,0.74,NLA 2017
2010917,NLA17_PA-10042,14-Sep-17,1,PA,ptl,9.9175,NLA 2017
2010917,NLA17_PA-10042,14-Sep-17,1,PA,ntl,0.208,NLA 2017
2010918,NLA17_AR-10004,14-Sep-17,1,AR,turb,4.95,NLA 2017
2010918,NLA17_AR-10004,14-Sep-17,1,AR,ptl,49.02875,NLA 2017
2010918,NLA17_AR-10004,14-Sep-17,1,AR,ntl,0.535,NLA 2017
2010919,NLA17_ND-10127,14-Sep-17,1,ND,ptl,20,NLA 2017
2010919,NLA17_ND-10127,14-Sep-17,1,ND,ntl,0.89,NLA 2017
2010920,NLA17_MO-10038,13-Sep-17,1,MO,ntl,0.279,NLA 2017
2010920,NLA17_MO-10038,13-Sep-17,1,MO,turb,1.22,NLA 2017
2010920,NLA17_MO-10038,13-Sep-17,1,MO,ptl,12.64,NLA 2017
2010921,NLA17_UT-10100,13-Sep-17,1,UT,ntl,0.299,NLA 2017
2010921,NLA17_UT-10100,13-Sep-17,1,UT,ptl,6.64375,NLA 2017
2010921,NLA17_UT-10100,13-Sep-17,1,UT,turb,0.7,NLA 2017
2010922,NLA17_MI-10141,14-Sep-17,1,MI,ptl,22.8925,NLA 2017
2010922,NLA17_MI-10141,14-Sep-17,1,MI,turb,2.52,NLA 2017
2010922,NLA17_MI-10141,14-Sep-17,1,MI,ntl,0.501,NLA 2017
2010923,NLA17_OR-10001,14-Sep-17,1,OR,ntl,2.858,NLA 2017
2010923,NLA17_OR-10001,14-Sep-17,1,OR,ptl,336.43125,NLA 2017
2010923,NLA17_OR-10001,14-Sep-17,1,OR,turb,99,NLA 2017
2010924,NLA17_LA-10004,14-Sep-17,2,LA,ntl,0.656,NLA 2017
2010924,NLA17_LA-10004,14-Sep-17,2,LA,turb,27.92,NLA 2017
2010924,NLA17_LA-10004,14-Sep-17,2,LA,ptl,137.10625,NLA 2017
2010925,NLA17_WV-10014,13-Sep-17,1,WV,turb,5.85,NLA 2017
2010925,NLA17_WV-10014,13-Sep-17,1,WV,ptl,40.3375,NLA 2017
2010925,NLA17_WV-10014,13-Sep-17,1,WV,ntl,0.386,NLA 2017
2010926,NLA17_OH-10028,15-Sep-17,1,OH,ntl,0.773,NLA 2017
2010926,NLA17_OH-10028,15-Sep-17,1,OH,ptl,28.1525,NLA 2017
2010926,NLA17_OH-10028,15-Sep-17,1,OH,turb,1.98,NLA 2017
2010927,NLA17_ND-10147,18-Sep-17,1,ND,ptl,50,NLA 2017
2010927,NLA17_ND-10147,18-Sep-17,1,ND,ntl,1.74,NLA 2017
2010928,NLA17_LA-10015,19-Sep-17,1,LA,turb,5.59,NLA 2017
2010928,NLA17_LA-10015,19-Sep-17,1,LA,ntl,0.969,NLA 2017
2010928,NLA17_LA-10015,19-Sep-17,1,LA,ptl,99.93,NLA 2017
2010929,NLA17_PA-10007,19-Sep-17,1,PA,ntl,1.19,NLA 2017
2010929,NLA17_PA-10007,19-Sep-17,1,PA,ptl,6.79625,NLA 2017
2010929,NLA17_PA-10007,19-Sep-17,1,PA,turb,0.46,NLA 2017
2010930,NLA17_AR-10014,19-Sep-17,1,AR,ptl,142.1475,NLA 2017
2010930,NLA17_AR-10014,19-Sep-17,1,AR,turb,28.18,NLA 2017
2010930,NLA17_AR-10014,19-Sep-17,1,AR,ntl,0.983,NLA 2017
2010931,NLA17_OR-10014,18-Sep-17,1,OR,ntl,0.288,NLA 2017
2010931,NLA17_OR-10014,18-Sep-17,1,OR,ptl,14.2475,NLA 2017
2010931,NLA17_OR-10014,18-Sep-17,1,OR,turb,0.8,NLA 2017
2010932,NLA17_MS-10015,19-Sep-17,1,MS,ptl,35.48875,NLA 2017
2010932,NLA17_MS-10015,19-Sep-17,1,MS,turb,5.61,NLA 2017
2010932,NLA17_MS-10015,19-Sep-17,1,MS,ntl,0.535,NLA 2017
2010933,NLA17_NJ-10005,20-Sep-17,1,NJ,turb,1.27,NLA 2017
2010933,NLA17_NJ-10005,20-Sep-17,1,NJ,ntl,0.491,NLA 2017
2010933,NLA17_NJ-10005,20-Sep-17,1,NJ,ptl,13.79625,NLA 2017
2010934,NLA17_TX-10040,19-Sep-17,1,TX,ptl,61.755,NLA 2017
2010934,NLA17_TX-10040,19-Sep-17,1,TX,turb,9.35,NLA 2017
2010934,NLA17_TX-10040,19-Sep-17,1,TX,ntl,1.091,NLA 2017
2010935,NLA17_PA-10004,20-Sep-17,1,PA,ntl,0.35,NLA 2017
2010935,NLA17_PA-10004,20-Sep-17,1,PA,ptl,22.70875,NLA 2017
2010935,NLA17_PA-10004,20-Sep-17,1,PA,turb,1.72,NLA 2017
2010936,NLA17_TX-10110,20-Sep-17,1,TX,ptl,37.34125,NLA 2017
2010936,NLA17_TX-10110,20-Sep-17,1,TX,ntl,0.766,NLA 2017
2010936,NLA17_TX-10110,20-Sep-17,1,TX,turb,7.49,NLA 2017
2010937,NLA17_MS-10001,20-Sep-17,2,MS,ptl,67.15625,NLA 2017
2010937,NLA17_MS-10001,20-Sep-17,2,MS,turb,10.5,NLA 2017
2010937,NLA17_MS-10001,20-Sep-17,2,MS,ntl,0.69,NLA 2017
2010938,NLA17_MO-10039,19-Sep-17,1,MO,turb,3.32,NLA 2017
2010938,NLA17_MO-10039,19-Sep-17,1,MO,ntl,0.646,NLA 2017
2010938,NLA17_MO-10039,19-Sep-17,1,MO,ptl,38.1825,NLA 2017
2010939,NLA17_LA-10231,20-Sep-17,1,LA,ptl,166.4225,NLA 2017
2010939,NLA17_LA-10231,20-Sep-17,1,LA,ntl,1.299,NLA 2017
2010939,NLA17_LA-10231,20-Sep-17,1,LA,turb,29.64,NLA 2017
2010940,NLA17_NC-10023,20-Sep-17,1,NC,ptl,15.49,NLA 2017
2010940,NLA17_NC-10023,20-Sep-17,1,NC,turb,1.91,NLA 2017
